,Kingdom,Phylum,Class,Order,Family,Genus,Species,Confidence
f464c2afbdcaf388b01449b2d2c0e0f2,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Pseudomonadales, f__Moraxellaceae, g__Alkanindiges, s__illinoisensis,0.786323954
f52cc436fa51dcea128a1114614777c3,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Sphingomonadales, f__Erythrobacteraceae, g__Erythromicrobium, s__,0.748688784
f5363f793e231c77b38e12df6b75f97e2,k__Bacteria, p__Gemmatimonadetes, c__Gemmatimonadetes, o__, f__, g__, s__,0.866970004
f5d63f3fe2b67a4c3675f707fe389a051,k__Bacteria,,,,,,,0.999622966
f9be6e6b1ea276d9b655aa1bd396a36e,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhizobiales,,,,0.988608219
f9fcd8efd7052f9d1747199ee8aed9422,k__Bacteria, p__Bacteroidetes, c__Cytophagia, o__Cytophagales, f__Cytophagaceae, g__Adhaeribacter, s__,0.997088111
00f400181e43364735479fa6fabce829,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Dermacoccaceae, g__Dermacoccus, s__,0.980336583
0186acfbdc21239f12caee030f74c2922,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales,,,,0.998023548
06039b893badb65e0759046534288022,k__Bacteria,,,,,,,0.999994326
0e8ffe95d602d855e0e57ea62a994de2,k__Bacteria, p__OD1, c__, o__, f__, g__, s__,0.8997589
1534efa36be1e5f2bca53c8585bed1fc,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria,,,,,0.703085253
1a684bd2ba198870379032aee1f074c9,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Peptostreptococcaceae,,,0.994418591
1a7150548610a5d557fe6f3d76ff71ff1,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales,,,,0.998870199
1a7f394a200eecc8bd950a457b365e161,k__Bacteria, p__Proteobacteria, c__Epsilonproteobacteria, o__Campylobacterales, f__Campylobacteraceae, g__Campylobacter, s__,0.999999698
1b314a5f69d88852ec51e1936a1d0a0c1,k__Bacteria, p__Proteobacteria, c__Deltaproteobacteria, o__Bdellovibrionales, f__Bdellovibrionaceae, g__Bdellovibrio, s__,0.995033959
1d52f04cbf3121597455678fbc74c7241,k__Bacteria, p__OD1, c__, o__, f__, g__, s__,0.828826417
2043c1f21b3adb9c393a445ade850f17,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Alteromonadales, f__Alteromonadaceae, g__Cellvibrio, s__,0.998561403
21799e3bd2a8c6b55df72595edce9f281,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Propionibacteriaceae,,,0.997924803
24741f42c98b8379d6011f1ba10806351,k__Bacteria, p__Bacteroidetes, c__Flavobacteriia, o__Flavobacteriales, f__Flavobacteriaceae, g__Flavobacterium, s__,0.973499571
251c27608d83fa4bf51d71841c7a0a1a,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhizobiales,,,,0.917761738
264bfe089d6cb1be7db547bdf0eeb9d8,k__Bacteria, p__OD1, c__, o__, f__, g__, s__,0.89184583
28ebe8407398644e6d54e5654b32cba91,k__Bacteria, p__OD1, c__, o__, f__, g__, s__,0.854533606
28f4810f3c290e9e9e5171a220805726,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Intrasporangiaceae, g__Ornithinimicrobium, s__kibberense,0.869589716
29ee6c2d82fc0ca5aef4a80c18dbe98b,k__Bacteria, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__, g__, s__,0.9998537
2b4fd3ef26473a14b7388b802365ba601,k__Bacteria, p__TM7, c__TM7-1, o__, f__, g__, s__,0.999748106
2ddaa3b3d58a84eeade703f8b73cedd51,k__Bacteria,,,,,,,0.999595154
304b6008365e36d4a66b56fd3fa7359e,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhodospirillales, f__Rhodospirillaceae, g__Skermanella, s__,0.971326073
30610492be1b80b88448bdac1ef3f334,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rickettsiales,,,,0.831828845
322b1b8a52d3fa24cd8f6684d6a1e75f1,k__Bacteria, p__Firmicutes, c__Bacilli, o__Bacillales, f__Paenibacillaceae, g__Paenibacillus, s__barengoltzii,0.998891397
3276ad377234b60196ca2be04e9147a2,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rickettsiales, f__mitochondria, g__, s__,0.965658654
33dacbb7ed924238b5905f4137cc54e82,k__Bacteria, p__Firmicutes, c__Bacilli, o__Bacillales, f__Bacillaceae, g__Paucisalibacillus, s__globulus,0.927320914
33ffe9ebb9d23c352224efb201b7e4d5,k__Bacteria, p__, c__, o__, f__, g__, s__,0.726705268
39007fef956f0b96ca758e12b01fe6cb,k__Bacteria, p__Cyanobacteria, c__Chloroplast,,,,,0.992615199
3c6dc5ce2215954a2180ae58c33c5365,k__Bacteria,,,,,,,0.957979459
3e05760534e9dd1dff73b0df430a57de,k__Bacteria, p__Verrucomicrobia, c__[Spartobacteria], o__[Chthoniobacterales], f__[Chthoniobacteraceae], g__Ellin506, s__,0.993021362
409459a05401f182c505744d41922873,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Microbacteriaceae,,,0.996334847
42eb4b7e9e5dfc90433df1b57190b079,k__Bacteria,,,,,,,0.999308772
44001a72292c6ac78f98d2ffaac230651,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__Bacteroidaceae, g__Bacteroides, s__,0.999889667
44e923f75b21a79e5e0ca746fe9a2180,k__Bacteria,,,,,,,0.999984513
47154e0329046b13736f992287bec0c1,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__Prevotellaceae, g__Prevotella, s__copri,0.999992931
48aee774ce3361d1bcc5f43c5ced6016,k__Bacteria,,,,,,,0.998959437
4e8124d54c41bf27429f539097ef2d8b1,k__Bacteria, p__TM7, c__TM7-1, o__, f__, g__, s__,0.998681582
4ebf07d1f67e37e436d9d66a450432081,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Xanthomonadales, f__Xanthomonadaceae, g__Thermomonas, s__dokdonensis,0.734150679
4fe0ec866bee1d3f9fc022fdffa708971,k__Bacteria, p__Actinobacteria, c__Acidimicrobiia, o__Acidimicrobiales, f__, g__, s__,0.988736576
5269b6648403ada81dfffb8e37f75301,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Brevibacteriaceae, g__Brevibacterium, s__casei,0.716048896
55e4374dfaafa2700be8cce240821c1d,k__Bacteria, p__[Thermi], c__Deinococci, o__Deinococcales, f__Deinococcaceae, g__Deinococcus, s__aquatilis,0.999998546
5a9066758fed4833dfa98c09aec359c5,k__Bacteria,,,,,,,0.999116449
5c6de2360b2a23e8221239f142f71e3e1,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhizobiales, f__Methylocystaceae, g__, s__,0.857092043
5edc9e412ec058c1b21f652c40294bc41,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__[Paraprevotellaceae], g__[Prevotella], s__,0.999717714
5fb3b6f81698e521910c1c1d484700841,k__Bacteria, p__Firmicutes, c__Bacilli, o__Bacillales, f__Planococcaceae, g__Rummeliibacillus, s__,0.99999824
625b1da1776ba3904696aed4cbd5bd1e,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__Porphyromonadaceae, g__Parabacteroides, s__,0.989338592
64ee5a7145d700e23eb382e80b4dfbdb2,k__Bacteria, p__Bacteroidetes, c__Flavobacteriia, o__Flavobacteriales, f__Flavobacteriaceae, g__Flavobacterium,,0.986053958
65203ca74edc94bc85a4c31c2caeaff7,k__Bacteria, p__Firmicutes, c__Bacilli, o__Gemellales, f__Gemellaceae,,,0.999996841
6878596baf16f5ac64b69487254bc44c,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Nocardioidaceae, g__Nocardioides,,0.915062776
6c0fd4cd77a43a4b08350a71d87fb59f,k__Bacteria, p__Actinobacteria, c__Thermoleophilia, o__Solirubrobacterales, f__, g__, s__,0.884061377
6db2038eb9f40af47d4fd6f07eb7f38f1,k__Bacteria, p__Armatimonadetes, c__0319-6E2, o__, f__, g__, s__,0.988853751
6dec047f13fa5aa698005a0cde6b1bbc1,k__Bacteria, p__TM7, c__TM7-1, o__, f__, g__, s__,0.981813663
6fc5adbc2fb004820451911a880baf79,k__Bacteria, p__Proteobacteria,,,,,,0.720940158
72415b86585e9e4dddaf872612c8a182,k__Bacteria, p__Proteobacteria, c__Betaproteobacteria,,,,,0.790514756
7242c7ef32bd02c7ead64279d829373f2,k__Bacteria,,,,,,,0.993359358
73df3c43df82116311c587e801d8c070,k__Bacteria, p__Proteobacteria, c__Betaproteobacteria, o__Burkholderiales, f__Oxalobacteraceae, g__, s__,0.717095328
743b68ab10724dd5688aaddc0c50f13d,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhizobiales,,,,0.834490177
758f7b0a20cffa5fcb99022533b911df,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rickettsiales, f__mitochondria, g__, s__,0.841826907
75bc924ad1ca67fb29091709e3a8134e,k__Bacteria, p__Firmicutes, c__Bacilli, o__Bacillales, f__Staphylococcaceae, g__Staphylococcus, s__,0.92239975
7650c0482f4bb478edcc859c9926244b,k__Bacteria, p__Proteobacteria, c__Betaproteobacteria, o__Burkholderiales, f__Burkholderiaceae, g__Burkholderia, s__,0.782216857
76e539f95dab7acc1b6b1294b8d733a31,k__Bacteria, p__Bacteroidetes, c__[Saprospirae], o__[Saprospirales], f__Chitinophagaceae, g__Flavisolibacter, s__,0.984496359
76ea9991e70b016fcafc9dab80f7b9a91,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria,,,,,0.912618337
771700c5de29e8bf08ab668c31f84fde,k__Bacteria, p__Actinobacteria, c__Thermoleophilia, o__Solirubrobacterales,,,,0.999920555
79a3cb1332e902ca6535a0098a0b584a1,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__, g__, s__,0.797046623
7aa2598d5223e1c4b3cb98badb1ce9782,k__Bacteria, p__Actinobacteria, c__Acidimicrobiia, o__Acidimicrobiales,,,,0.998767613
7b17be82f886f5a9b58760ae8215481b1,k__Bacteria, p__Nitrospirae, c__Nitrospira, o__Nitrospirales, f__0319-6A21, g__, s__,0.999992592
7bbec70c5a96c2fa88e1a087e131b97a,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria,,,,,0.999189603
7f43d3d9b42c837f6aa1957ff6b747192,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__, g__, s__,0.983501582
7f96a0ae8ed2131106c7883b49016c061,k__Bacteria,,,,,,,0.990832133
7fa0a2b40c7d95f5ce5c9421adc6acf52,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhodobacterales, f__Rhodobacteraceae,,,0.9787944
81736d72b955c175f7c60854e3668d10,k__Bacteria, p__Bacteroidetes, c__Flavobacteriia, o__Flavobacteriales, f__[Weeksellaceae], g__Chryseobacterium, s__,0.993132037
8c453b0f21ed5fe64ec3bf3dd5a797a7,k__Bacteria, p__Actinobacteria, c__Acidimicrobiia, o__Acidimicrobiales, f__EB1017, g__, s__,0.999456346
8cea2ae1bb720700376d627a9f6710642,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Sphingomonadales, f__Sphingomonadaceae,,,0.994398098
8ed20b28a4113f469b310cb4fc4e81a3,k__Bacteria,,,,,,,0.997455149
8f44022330167f3fefc10bb24ca8d898,k__Bacteria, p__OD1,,,,,,0.74499811
93d52daba0eb40daa204c3dde93f50a71,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Sphingomonadales, f__Sphingomonadaceae, g__, s__,0.789218283
946c8e30878287ff88126bd0e1e15fc82,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rickettsiales, f__mitochondria, g__Oryza, s__sativa Indica Group,0.972070676
95aff8e3f48021e63e98c64ee1af0e0d,k__Bacteria, p__TM7, c__TM7-1, o__, f__, g__, s__,0.987815141
9a7f51c64203ecd9b89361e5f6082ffb,k__Bacteria, p__Bacteroidetes, c__Flavobacteriia, o__Flavobacteriales, f__Flavobacteriaceae, g__Flavobacterium,,0.998092862
9b0952f158a6a2b0d6a8f735cb3d995d2,k__Bacteria, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Lactobacillaceae, g__Lactobacillus, s__iners,0.999997751
9b603537c305a1e0b69eb7205168ae79,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Dermacoccaceae, g__Dermacoccus, s__,0.714741647
9d692b8ca2e88fd885ff53c7e53c5d43,k__Bacteria, p__Bacteroidetes, c__[Saprospirae], o__[Saprospirales], f__Chitinophagaceae, g__, s__,0.744992016
9e1ded95969ab303d190639007a255271,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhizobiales, f__Methylobacteriaceae, g__Methylobacterium, s__,0.730060491
a3ffe1870929d1eaaa76fbedbd80a3f4,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Dermabacteraceae, g__Brachybacterium, s__,0.903378439
a493e5cc946201d004971dd62caa4ecf,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Corynebacteriaceae, g__Corynebacterium, s__,0.980730631
a696532325ed414f45ac3290e68ebcf8,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhizobiales, f__Aurantimonadaceae, g__Aurantimonas, s__ureilytica,0.992878101
a6ddc168bdd2af35cd700a240337302e,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhizobiales, f__Hyphomicrobiaceae, g__Devosia, s__,0.981478186
a7d37fef7e1cdba3385c26dbccb0f697,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae, g__Blautia, s__,0.956398892
a9039e2215e253cf7f47285870464f6f,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae, g__Ruminococcus, s__,0.964845856
b35c5cd01f912f17e56ed204e4b530e7,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rickettsiales, f__mitochondria, g__, s__,0.969890294
b66bd6f9f10a8a88a6e7e225633ab25b,k__Bacteria, p__Armatimonadetes, c__Armatimonadia, o__Armatimonadales, f__Armatimonadaceae, g__, s__,0.99981343
b940b27ff8d485c3a4b753754caae68a,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria,,,,,0.949711488
bb31c86829fc471ab7c993b59fe25cea2,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Kineosporiaceae, g__Quadrisphaera, s__granulorum,0.988398147
c1ca3c681aed4fa0b3bce9ec600cc67c1,k__Bacteria, p__Proteobacteria, c__Betaproteobacteria, o__Neisseriales, f__Neisseriaceae, g__, s__,0.737348128
c29d6d776eb4890b12ba9c7288dd07c9,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Thermomonosporaceae, g__Actinomadura, s__vinacea,0.819919201
c393009e9aa96090b17765ec2a43d1091,k__Bacteria, p__Bacteroidetes, c__Cytophagia, o__Cytophagales, f__Cytophagaceae, g__Spirosoma, s__,0.999999789
c40d02c232bedce256ba89b1fccee7ba,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Nocardioidaceae, g__Nocardioides, s__sediminis,0.934120337
c4368954ad285c188ac017cb627fbff51,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria,,,,,0.728818029
c5b0b30b18d7707a92a4cffdf0d8bbd9,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhodospirillales, f__Acetobacteraceae,,,0.985345044
d30577521544f37adf42ebdd8d3be971,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rickettsiales, f__mitochondria, g__, s__,0.959261309
d4438214cee8babffbe9f2e2dc9fe9762,k__Bacteria, p__Fusobacteria, c__Fusobacteriia, o__Fusobacteriales, f__Leptotrichiaceae, g__Streptobacillus, s__moniliformis,0.862031247
d45acc34d9b65f2912884934adfcfadc1,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales,,,,0.999994109
d5717493ea5ce720632936a16fb24880,k__Bacteria,,,,,,,0.963792023
d5cf196e1fa73a1512f1fc5b34eed9ed1,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria,,,,,0.981037527
d8ede422e1f82bef1d86c373b6b6444b2,k__Bacteria, p__Armatimonadetes, c__0319-6E2, o__, f__, g__, s__,0.999871447
db435c9f7d04d65afe7eea677ddbfe1a,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales,,,,0.912436194
df0a664f4cf4838fd67b7dfb46329bc4,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria,,,,,0.814586223
df4165c8da33826df31493c849da8bc91,k__Bacteria, p__Actinobacteria, c__Acidimicrobiia, o__Acidimicrobiales, f__, g__, s__,0.865193985
e4872fbdb119f90e7a286374dc2db6da,k__Bacteria, p__Bacteroidetes, c__Sphingobacteriia, o__Sphingobacteriales, f__Sphingobacteriaceae, g__Sphingobacterium, s__mizutaii,0.999923302
e9b336c4ca56651dfcf5eb1d5289d329,k__Bacteria, p__TM7, c__TM7-1, o__, f__, g__, s__,0.9963852
ec733a2e703a9d4f56d9afecb3d9f42e1,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhizobiales, f__Methylocystaceae, g__, s__,0.995180975
eeb354ed6dc065a1a33c5405561d138e,k__Bacteria, p__Actinobacteria, c__Thermoleophilia, o__Solirubrobacterales, f__Solirubrobacteraceae, g__, s__,0.923122109
f22170b3b8171a8c81dc7201367c78d92,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Brevibacteriaceae, g__Brevibacterium, s__,0.985194604
f38b3464961eb7d5e4ae99fdae0ba9b8,k__Bacteria,,,,,,,0.990178394
f3ee970dc26699572de0a1723b4f2f221,k__Bacteria, p__OD1,,,,,,0.80305001
f6e124a85b7cb3f953ba1858a033a008,k__Bacteria, p__Armatimonadetes, c__Armatimonadia, o__Armatimonadales, f__Armatimonadaceae, g__, s__,0.99924696
f7b32b19e2e4741af84658d926f738d5,k__Bacteria, p__TM7, c__TM7-1, o__, f__, g__, s__,0.849843834
f7dd6fa1c72bd92c4ca8aa61cde194a1,k__Bacteria,,,,,,,0.9171632
f8a1ab9be5a270f5d96a615bd714c423,k__Bacteria, p__Bacteroidetes,,,,,,0.710853421
fa9f4e90588e7f5c5f396d4ef3499b79,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Pasteurellales, f__Pasteurellaceae, g__, s__,0.797876577
fbd1223197bdeaa7881dfc541ff09159,k__Bacteria, p__Proteobacteria, c__Deltaproteobacteria, o__Myxococcales, f__Cystobacteraceae, g__Cystobacter,,0.826085483
fc6dce139956f1dda103aa23d833ec191,k__Bacteria, p__Bacteroidetes, c__[Saprospirae], o__[Saprospirales], f__Chitinophagaceae, g__, s__,0.984101733
0230fd93219880fc72aba99429f2a1941,k__Bacteria,,,,,,,0.969902756
05a1f60535ea36ac3df8fbcd5c828ee5,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhizobiales,,,,0.831098101
0825d048980ec823a355a1cefd4f83541,k__Bacteria, p__Bacteroidetes, c__Flavobacteriia, o__Flavobacteriales, f__Blattabacteriaceae, g__Sulcia, s__muelleri,0.998029162
0bfcc9be94bc99a5e59477eebfed37f3,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhodospirillales, f__Rhodospirillaceae, g__Reyranella, s__massiliensis,0.714749894
0e3055052c7751defbd77e0788d24aae,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhodobacterales, f__Rhodobacteraceae, g__Rubellimicrobium, s__,0.99398754
12c66c5545bf13e3c0d1dde82d9357dd,k__Bacteria, p__OD1,,,,,,0.726459987
142878251f8cd86468f6f7ffa34d9751,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Caulobacterales, f__Caulobacteraceae, g__Brevundimonas,,0.950431087
147ae20819056ff43ac78944c62175a7,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales,,,,0.944841717
155c857a3182a2a0ed106cc54944cc08,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rickettsiales,,,,0.707307706
1599ed48ce552fc4a45f0924ddda78df,k__Bacteria, p__Proteobacteria, c__Betaproteobacteria, o__Burkholderiales, f__Oxalobacteraceae, g__Janthinobacterium, s__,0.807086015
15a98e5a719dac68a7531b718cca2e4b1,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rickettsiales, f__mitochondria, g__, s__,0.970263364
1922affcb901375452975e615587561c1,k__Bacteria, p__OD1, c__, o__, f__, g__, s__,0.765731399
1995834fd394fe12072ae9385c6876191,k__Bacteria, p__OD1, c__, o__, f__, g__, s__,0.83625458
1d2c75160290d50568268689a4e72951,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhodospirillales, f__Acetobacteraceae, g__Roseomonas, s__mucosa,0.995989905
1f0d5644be8494de16fae3c93042fa7e,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhodobacterales, f__Rhodobacteraceae,,,0.984503521
22e42caa2abd8a7096772395630d440d1,k__Bacteria, p__Proteobacteria,,,,,,0.700938924
236246c47b6a37c8cfc167edf2bb986e,k__Bacteria, p__Cyanobacteria, c__Chloroplast, o__Streptophyta, f__, g__, s__,0.99085495
2699190a039439c314e5c00dd4ff8a83,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria,,,,,0.977068312
273ed554c5578f3813db0a52c798cc72,k__Bacteria,,,,,,,0.999976929
2b6c6491a32256870fc142f71419189f,k__Bacteria, p__Cyanobacteria,,,,,,0.997283057
382da3d5dc484f3384fc2a6807929f6b,k__Bacteria,,,,,,,0.999996813
38d8f9d59986da719ea5e0b3214bdb1a,k__Bacteria, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Streptococcaceae, g__Streptococcus, s__,0.863185104
3a7e7a2270ca1ba8583bcc8118a635d4,k__Bacteria,,,,,,,0.999712849
3af3b58884b146c69ee6cca2def67a31,k__Bacteria, p__OD1, c__, o__, f__, g__, s__,0.770917687
3c15957b4936131b19bb6dc45b42aa8c1,k__Bacteria, p__Actinobacteria, c__Thermoleophilia, o__Solirubrobacterales,,,,0.999988533
3c9242d7f1846afa1e10ad5cd5d558d31,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Nocardioidaceae, g__, s__,0.933897766
3cbe52d3e15fd5ee841ac064d4bbba1f1,k__Bacteria, p__Cyanobacteria, c__Nostocophycideae, o__Nostocales,,,,0.926471962
3d2b25e28242e9d1bb743bfb4f39f47e,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales,,,,0.81918763
3dd7ce1006bb7671c9cc4696bee203001,k__Bacteria,,,,,,,0.997736279
3ebf3a119e3e667b81a145f747b1bbf5,k__Bacteria,,,,,,,0.998739469
3f03dfa853353cea1a05c45c4ceeb8d6,k__Bacteria, p__Acidobacteria, c__Acidobacteria-6, o__iii1-15, f__, g__, s__,0.950031607
3f6778281afcf01c85b05a5e1c3533b1,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Microbacteriaceae,,,0.788910244
41232d1e893bc4fc447424643ad177b3,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales,,,,0.961759711
422ceaa3b21fe52b02c733e30503f399,k__Bacteria, p__Proteobacteria, c__Betaproteobacteria,,,,,0.951987886
4433f09013cfdbba95702ad1c24f51f31,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rickettsiales, f__Rickettsiaceae, g__Wolbachia, s__,0.879265794
44494a3819a791403a3068c2ce6eefbd1,k__Bacteria, p__Bacteroidetes, c__Cytophagia, o__Cytophagales, f__Cytophagaceae,,,0.780396178
446b5b1321fb9398d3b119802135a7941,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Micrococcaceae,,,0.922032818
45ab8bc19ff883cd41a2971c0c2ecb1a,k__Bacteria, p__Proteobacteria, c__Betaproteobacteria, o__Burkholderiales,,,,0.733997078
475f0c916c33a6ad6f1a56e46843168b,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__[Tissierellaceae], g__Anaerococcus, s__,0.999992801
47c4119aa67dd9a7973535815e3ec362,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Pseudomonadales, f__Moraxellaceae, g__Acinetobacter, s__,0.945753176
491e0b5f743740e2781ce1da2d342fa0,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__Prevotellaceae, g__Prevotella, s__,0.960943834
4b6221941e9b0df7dc090586f06467331,k__Bacteria,,,,,,,0.995309716
4c7d1d411d945c3e3de84a72495c8344,k__Bacteria, p__Firmicutes, c__Bacilli, o__Bacillales, f__Planococcaceae,,,0.938615008
4cef99128cadfc9d8724441d2d21325f2,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rickettsiales, f__mitochondria, g__, s__,0.996344285
